Date,Latitude,Longitude,Altitude,NO2,PM2.5,O3,PM10,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day (),PM2.5/N02,PM2.5/03,Weekend,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
2023-03-05 05:35:00+00:00,46.234818,15.267305,240.0,3.091042453358316,3.4657359027997265,11.0,3.5553480614894135,-0.2,84.0,-2.525124524523735,-4.028251454035341,0.0,0.0,0.0,6.8911176378291135,100.0,5.2,205.0,0.38457448743443695,-0.9942522733438669,0.0,0.3746934494414107,1.067840630001356,1,False,True,False,False
2023-03-05 06:15:00+00:00,46.234818,15.267305,240.0,3.258096538021482,3.5553480614894135,7.0,3.6888794541139363,0.4,82.0,-2.220281412995082,-3.655033383507615,0.0,0.0,0.0,6.8914226243612395,100.0,8.2,195.0,0.38457448743443695,-0.9969586349416099,1.0,0.2972515234679317,1.6094379124341003,1,False,True,False,False
2023-03-05 06:35:00+00:00,46.234818,15.267305,240.0,3.258096538021482,3.5553480614894135,7.0,3.6888794541139363,0.4,82.0,-2.220281412995082,-3.655033383507615,0.0,0.0,0.0,6.8914226243612395,100.0,8.2,195.0,0.38457448743443695,-0.9969586349416099,1.0,0.2972515234679317,1.6094379124341003,1,False,True,False,False
2023-03-05 07:15:00+00:00,46.234818,15.267305,240.0,2.995732273553991,3.5263605246161616,16.0,3.6375861597263857,2.2,78.0,-1.2071099922565331,-1.3956169188991363,0.0,0.0,0.0,6.891829128431878,100.0,7.9,180.0,0.4766385059373924,-0.9969586349416099,1.0,0.5306282510621704,0.7537718023763802,1,False,True,False,False
2023-03-05 07:35:00+00:00,46.234818,15.267305,240.0,2.995732273553991,3.5263605246161616,16.0,3.6375861597263857,2.2,78.0,-1.2071099922565331,-1.3956169188991363,0.0,0.0,0.0,6.891829128431878,100.0,7.9,180.0,0.4766385059373924,-0.9969586349416099,1.0,0.5306282510621704,0.7537718023763802,1,False,True,False,False
2023-03-05 08:15:00+00:00,46.234818,15.267305,240.0,3.044522437723423,3.5263605246161616,21.0,3.6375861597263857,4.0,68.0,-1.4093286519617036,0.389621782997568,0.0,0.0,0.0,6.891625897052253,100.0,8.6,178.0,1.1715087740254773,-0.9969586349416099,1.0,0.4818380868927384,0.4818380868927384,1,False,True,False,False
2023-03-05 08:35:00+00:00,46.234818,15.267305,240.0,3.044522437723423,3.5263605246161616,21.0,3.6375861597263857,4.0,68.0,-1.4093286519617036,0.389621782997568,0.0,0.0,0.0,6.891625897052253,100.0,8.6,178.0,1.1715087740254773,-0.9969586349416099,1.0,0.4818380868927384,0.4818380868927384,1,False,True,False,False
2023-03-05 09:15:00+00:00,46.234818,15.267305,240.0,2.70805020110221,3.5263605246161616,32.0,3.6888794541139363,4.9,62.0,-1.8144199605890958,0.8540801768974814,0.0,0.0,0.0,6.891320972518712,100.0,10.8,178.0,2.1954991848381264,-0.9969586349416099,1.0,0.8183103235139513,0.06062462181643484,1,False,True,False,False
2023-03-05 09:35:00+00:00,46.234818,15.267305,240.0,2.70805020110221,3.5263605246161616,32.0,3.6888794541139363,4.9,62.0,-1.8144199605890958,0.8540801768974814,0.0,0.0,0.0,6.891320972518712,100.0,10.8,178.0,2.1954991848381264,-0.9969586349416099,1.0,0.8183103235139513,0.06062462181643484,1,False,True,False,False
2023-03-05 10:15:00+00:00,46.234818,15.267305,240.0,2.5649493574615367,3.4965075614664802,46.0,3.6375861597263857,6.4,59.0,-1.1060906781590574,1.9874424123557233,0.0,0.0,0.0,6.890710844372879,56.0,12.6,180.0,3.2781885867338953,-0.9996723408132061,1.0,0.9315582040049435,-0.3321338350226148,1,False,True,False,False
2023-03-05 10:35:00+00:00,46.234818,15.267305,240.0,2.5649493574615367,3.4965075614664802,46.0,3.6375861597263857,6.4,59.0,-1.1060906781590574,1.9874424123557233,0.0,0.0,0.0,6.890710844372879,56.0,12.6,180.0,3.2781885867338953,-0.9996723408132061,1.0,0.9315582040049435,-0.3321338350226148,1,False,True,False,False
2023-03-05 11:15:00+00:00,46.234818,15.267305,240.0,2.5649493574615367,3.367295829986474,58.0,3.4965075614664802,7.3,57.0,-0.6020184772864294,2.8112320357771807,0.0,0.0,0.0,6.889794953605144,100.0,12.6,183.0,4.0265535901354825,-0.9996723408132061,1.0,0.8023464725249373,-0.6931471805599453,1,False,True,False,False
2023-03-05 11:35:00+00:00,46.234818,15.267305,240.0,2.5649493574615367,3.367295829986474,58.0,3.4965075614664802,7.3,57.0,-0.6020184772864294,2.8112320357771807,0.0,0.0,0.0,6.889794953605144,100.0,12.6,183.0,4.0265535901354825,-0.9996723408132061,1.0,0.8023464725249373,-0.6931471805599453,1,False,True,False,False
2023-03-05 12:15:00+00:00,46.234818,15.267305,240.0,2.70805020110221,2.9444389791664403,68.0,3.091042453358316,7.8,55.0,-0.7026840271237748,2.8918904889510153,0.0,0.0,0.0,6.889082013716516,100.0,15.4,201.0,2.638749960013077,-1.0051219455807707,1.0,0.23638877806423034,-1.2750687260096663,1,False,True,False,False
2023-03-05 12:35:00+00:00,46.234818,15.267305,240.0,2.70805020110221,2.9444389791664403,68.0,3.091042453358316,7.8,55.0,-0.7026840271237748,2.8918904889510153,0.0,0.0,0.0,6.889082013716516,100.0,15.4,201.0,2.638749960013077,-1.0051219455807707,1.0,0.23638877806423034,-1.2750687260096663,1,False,True,False,False
2023-03-05 13:15:00+00:00,46.234818,15.267305,240.0,2.6390573296152584,2.772588722239781,74.0,2.8903717578961645,7.6,56.0,-0.7026840271237748,2.7302877529218845,0.0,0.0,0.0,6.888164629217133,100.0,15.3,189.0,3.347610444930149,-1.0023934309275668,1.0,0.13353139262452257,-1.5314763709643884,1,False,True,False,False
2023-03-05 13:35:00+00:00,46.234818,15.267305,240.0,2.6390573296152584,2.772588722239781,74.0,2.8903717578961645,7.6,56.0,-0.7026840271237748,2.7302877529218845,0.0,0.0,0.0,6.888164629217133,100.0,15.3,189.0,3.347610444930149,-1.0023934309275668,1.0,0.13353139262452257,-1.5314763709643884,1,False,True,False,False
2023-03-05 14:15:00+00:00,46.234818,15.267305,240.0,3.2188758248682006,2.772588722239781,73.0,2.9444389791664403,7.6,54.0,-1.0051351079732642,2.8112320357771807,0.0,0.0,0.0,6.887552571664617,100.0,14.9,188.0,3.690402166770455,-0.9996723408132061,1.0,-0.4462871026284195,-1.51787071890861,1,False,True,False,False
2023-03-05 14:35:00+00:00,46.234818,15.267305,240.0,3.2188758248682006,2.772588722239781,73.0,2.9444389791664403,7.6,54.0,-1.0051351079732642,2.8112320357771807,0.0,0.0,0.0,6.887552571664617,100.0,14.9,188.0,3.690402166770455,-0.9996723408132061,1.0,-0.4462871026284195,-1.51787071890861,1,False,True,False,False
2023-03-05 15:15:00+00:00,46.234818,15.267305,240.0,2.0794415416798357,2.833213344056216,84.0,2.995732273553991,7.5,55.0,-0.8034281146043488,2.6490496171691142,0.0,0.0,0.0,6.886838030726749,90.0,15.2,184.0,3.8256204105239218,-0.9969586349416099,1.0,0.7537718023763802,-1.5976034547870974,1,False,True,False,False
2023-03-05 15:35:00+00:00,46.234818,15.267305,240.0,2.0794415416798357,2.833213344056216,84.0,2.995732273553991,7.5,55.0,-0.8034281146043488,2.6490496171691142,0.0,0.0,0.0,6.886838030726749,90.0,15.2,184.0,3.8256204105239218,-0.9969586349416099,1.0,0.7537718023763802,-1.5976034547870974,1,False,True,False,False
2023-03-05 16:15:00+00:00,46.234818,15.267305,240.0,2.6390573296152584,2.772588722239781,82.0,2.995732273553991,6.4,60.0,-0.7026840271237748,1.9031137141996695,0.0,0.0,0.0,6.886327331568516,12.0,14.0,180.0,3.758141082154426,-0.9969586349416099,1.0,0.13353139262452257,-1.6341305250244718,1,False,True,False,False
2023-03-05 16:35:00+00:00,46.234818,15.267305,240.0,2.6390573296152584,2.772588722239781,82.0,2.995732273553991,6.4,60.0,-0.7026840271237748,1.9031137141996695,0.0,0.0,0.0,6.886327331568516,12.0,14.0,180.0,3.758141082154426,-0.9969586349416099,1.0,0.13353139262452257,-1.6341305250244718,1,False,True,False,False
2023-03-05 17:15:00+00:00,46.234818,15.267305,240.0,3.258096538021482,3.044522437723423,63.0,3.295836866004329,4.2,69.0,-1.0051351079732642,0.2939784054522009,0.0,0.0,0.0,6.886327331568516,25.0,11.2,178.0,3.2781885867338953,-0.9969586349416099,0.0,-0.21357410029805904,-1.0986122886681098,1,False,True,False,False
2023-03-05 17:35:00+00:00,46.234818,15.267305,240.0,3.258096538021482,3.044522437723423,63.0,3.295836866004329,4.2,69.0,-1.0051351079732642,0.2939784054522009,0.0,0.0,0.0,6.886327331568516,25.0,11.2,178.0,3.2781885867338953,-0.9969586349416099,0.0,-0.21357410029805904,-1.0986122886681098,1,False,True,False,False
2023-03-05 18:15:00+00:00,46.234818,15.267305,240.0,4.127134385045092,3.332204510175204,13.0,3.6888794541139363,2.9,76.0,-1.0051351079732642,-0.6231369478025655,0.0,0.0,0.0,6.88653164253051,46.0,8.7,187.0,2.711205690076023,-0.9969586349416099,0.0,-0.7949298748698876,0.7672551527136672,1,False,True,False,False
2023-03-05 18:35:00+00:00,46.234818,15.267305,240.0,4.127134385045092,3.332204510175204,13.0,3.6888794541139363,2.9,76.0,-1.0051351079732642,-0.6231369478025655,0.0,0.0,0.0,6.88653164253051,46.0,8.7,187.0,2.711205690076023,-0.9969586349416099,0.0,-0.7949298748698876,0.7672551527136672,1,False,True,False,False
2023-03-05 19:15:00+00:00,46.234818,15.267305,240.0,3.970291913552122,3.6109179126442243,12.0,3.871201010907891,1.8,83.0,-0.8034281146043488,-1.2828154397760838,0.0,0.0,0.0,6.886429492267385,31.0,5.1,219.0,2.1954991848381264,-0.9969586349416099,0.0,-0.35937400090789745,1.1260112628562242,1,False,True,False,False
2023-03-05 19:35:00+00:00,46.234818,15.267305,240.0,3.970291913552122,3.6109179126442243,12.0,3.871201010907891,1.8,83.0,-0.8034281146043488,-1.2828154397760838,0.0,0.0,0.0,6.886429492267385,31.0,5.1,219.0,2.1954991848381264,-0.9969586349416099,0.0,-0.35937400090789745,1.1260112628562242,1,False,True,False,False
2023-03-05 20:15:00+00:00,46.234818,15.267305,240.0,3.970291913552122,3.8501476017100584,5.0,4.04305126783455,0.2,87.0,-1.7130706028442533,-3.2857577730270187,0.0,0.0,0.0,6.886020786836131,50.0,4.9,234.0,1.4172825279077075,-0.9969586349416099,0.0,-0.12014431184206321,2.2407096892759584,1,False,True,False,False
2023-03-05 20:35:00+00:00,46.234818,15.267305,240.0,3.970291913552122,3.8501476017100584,5.0,4.04305126783455,0.2,87.0,-1.7130706028442533,-3.2857577730270187,0.0,0.0,0.0,6.886020786836131,50.0,4.9,234.0,1.4172825279077075,-0.9969586349416099,0.0,-0.12014431184206321,2.2407096892759584,1,False,True,False,False
2023-03-05 21:15:00+00:00,46.234818,15.267305,240.0,3.8918202981106265,4.189654742026425,4.0,4.31748811353631,-0.4,88.0,-2.220281412995082,-3.903421872052235,0.0,0.0,0.0,6.885816371463383,100.0,3.6,233.0,0.8322841886585912,-0.9996723408132061,0.0,0.2978344439157989,2.803360380906535,1,False,True,False,False
2023-03-05 21:35:00+00:00,46.234818,15.267305,240.0,3.8918202981106265,4.189654742026425,4.0,4.31748811353631,-0.4,88.0,-2.220281412995082,-3.903421872052235,0.0,0.0,0.0,6.885816371463383,100.0,3.6,233.0,0.8322841886585912,-0.9996723408132061,0.0,0.2978344439157989,2.803360380906535,1,False,True,False,False
2023-03-05 22:15:00+00:00,46.234818,15.267305,240.0,3.436442417797276,4.30406509320417,2.0,4.394449154672439,-0.1,88.0,-1.8144199605890958,-2.920681853861286,0.0,0.0,0.0,6.885714148105257,100.0,0.8,297.0,0.6567964964606667,-0.9996723408132061,0.0,0.8676226754068938,3.6109179126442243,1,False,True,False,False
2023-03-05 22:35:00+00:00,46.234818,15.267305,240.0,3.436442417797276,4.30406509320417,2.0,4.394449154672439,-0.1,88.0,-1.8144199605890958,-2.920681853861286,0.0,0.0,0.0,6.885714148105257,100.0,0.8,297.0,0.6567964964606667,-0.9996723408132061,0.0,0.8676226754068938,3.6109179126442243,1,False,True,False,False
2023-03-05 23:15:00+00:00,46.234818,15.267305,240.0,3.5553480614894135,4.127134385045092,2.0,4.219507705176107,0.9,85.0,-1.3081901883263696,-2.2043661190114245,0.0,0.0,0.0,6.886020786836131,100.0,4.2,31.0,0.8322841886585912,-0.9996723408132061,0.0,0.5717863235556778,3.4339872044851463,1,False,True,False,False
2023-03-05 23:35:00+00:00,46.234818,15.267305,240.0,3.5553480614894135,4.127134385045092,2.0,4.219507705176107,0.9,85.0,-1.3081901883263696,-2.2043661190114245,0.0,0.0,0.0,6.886020786836131,100.0,4.2,31.0,0.8322841886585912,-0.9996723408132061,0.0,0.5717863235556778,3.4339872044851463,1,False,True,False,False
2023-03-06 00:15:00+00:00,46.234818,15.267305,240.0,3.367295829986474,3.871201010907891,4.0,3.9512437185814275,0.5,86.0,-1.6117709817816643,-2.56010243000152,0.0,0.0,0.0,6.885714148105257,100.0,3.4,328.0,-0.309330946593733,-1.0078579253996456,0.0,0.5039051809214169,2.4849066497880004,0,False,True,False,False
2023-03-06 00:35:00+00:00,46.234818,15.267305,240.0,3.367295829986474,3.871201010907891,4.0,3.9512437185814275,0.5,86.0,-1.6117709817816643,-2.56010243000152,0.0,0.0,0.0,6.885714148105257,100.0,3.4,328.0,-0.309330946593733,-1.0078579253996456,0.0,0.5039051809214169,2.4849066497880004,0,False,True,False,False
2023-03-06 01:15:00+00:00,46.234818,15.267305,240.0,3.4011973816621555,3.871201010907891,3.0,3.9512437185814275,0.3,85.0,-1.8144199605890958,-3.1635854098150156,0.0,0.0,0.0,6.885509670034818,100.0,4.7,351.0,-0.2042413027830988,-1.0078579253996456,0.0,0.47000362924573563,2.772588722239781,0,False,True,False,False
2023-03-06 01:35:00+00:00,46.234818,15.267305,240.0,3.4011973816621555,3.871201010907891,3.0,3.9512437185814275,0.3,85.0,-1.8144199605890958,-3.1635854098150156,0.0,0.0,0.0,6.885509670034818,100.0,4.7,351.0,-0.2042413027830988,-1.0078579253996456,0.0,0.47000362924573563,2.772588722239781,0,False,True,False,False
2023-03-06 02:15:00+00:00,46.234818,15.267305,240.0,3.332204510175204,3.7376696182833684,4.0,3.828641396489095,0.1,86.0,-1.9158173010680393,-3.5314914812694327,0.0,0.0,0.0,6.885100588417331,100.0,4.9,343.0,-0.2042413027830988,-1.0078579253996456,0.0,0.4054651081081644,2.3513752571634776,0,False,True,False,False
2023-03-06 02:35:00+00:00,46.234818,15.267305,240.0,3.332204510175204,3.7376696182833684,4.0,3.828641396489095,0.1,86.0,-1.9158173010680393,-3.5314914812694327,0.0,0.0,0.0,6.885100588417331,100.0,4.9,343.0,-0.2042413027830988,-1.0078579253996456,0.0,0.4054651081081644,2.3513752571634776,0,False,True,False,False
2023-03-06 03:15:00+00:00,46.234818,15.267305,240.0,3.332204510175204,3.828641396489095,2.0,3.912023005428146,-0.1,89.0,-1.6117709817816643,-3.779013075518616,0.0,0.0,0.0,6.884691339383585,100.0,5.9,349.0,-0.2042413027830988,-1.0078579253996456,0.0,0.49643688631389105,3.1354942159291497,0,False,True,False,False
2023-03-06 03:35:00+00:00,46.234818,15.267305,240.0,3.332204510175204,3.828641396489095,2.0,3.912023005428146,-0.1,89.0,-1.6117709817816643,-3.779013075518616,0.0,0.0,0.0,6.884691339383585,100.0,5.9,349.0,-0.2042413027830988,-1.0078579253996456,0.0,0.49643688631389105,3.1354942159291497,0,False,True,False,False
2023-03-06 04:15:00+00:00,46.234818,15.267305,240.0,3.4339872044851463,3.784189633918261,1.178330025295883,3.871201010907891,0.8,83.0,-1.8144199605890958,-2.56010243000152,0.0,0.0,0.0,6.884486652042782,41.0,4.8,347.0,-0.2042413027830988,-1.0106014113453965,0.0,0.35020242943311497,3.6200914306285794,0,False,True,False,False
2023-03-06 04:35:00+00:00,46.234818,15.267305,240.0,3.4339872044851463,3.784189633918261,1.178330025295883,3.871201010907891,0.8,83.0,-1.8144199605890958,-2.56010243000152,0.0,0.0,0.0,6.884486652042782,41.0,4.8,347.0,-0.2042413027830988,-1.0106014113453965,0.0,0.35020242943311497,3.6200914306285794,0,False,True,False,False
2023-03-06 05:15:00+00:00,46.234818,15.267305,240.0,3.4657359027997265,3.828641396489095,2.0,3.9512437185814275,0.5,86.0,-1.6117709817816643,-2.920681853861286,0.0,0.0,0.0,6.884179542453431,100.0,4.8,318.0,-0.2042413027830988,-1.0106014113453965,0.0,0.3629054936893685,3.1354942159291497,0,False,True,False,False
2023-03-06 05:35:00+00:00,46.234818,15.267305,240.0,3.4657359027997265,3.828641396489095,2.0,3.9512437185814275,0.5,86.0,-1.6117709817816643,-2.920681853861286,0.0,0.0,0.0,6.884179542453431,100.0,4.8,318.0,-0.2042413027830988,-1.0106014113453965,0.0,0.3629054936893685,3.1354942159291497,0,False,True,False,False
2023-03-06 06:15:00+00:00,46.234818,15.267305,240.0,3.6109179126442243,3.8501476017100584,2.0,4.174387269895637,-0.2,92.0,-1.4093286519617036,-3.655033383507615,0.0,0.0,0.0,6.883872338518805,100.0,4.3,294.0,-0.2042413027830988,-1.0106014113453965,1.0,0.23922968906583406,3.1570004211501135,0,False,True,False,False
2023-03-06 06:35:00+00:00,46.234818,15.267305,240.0,3.6109179126442243,3.8501476017100584,2.0,4.174387269895637,-0.2,92.0,-1.4093286519617036,-3.655033383507615,0.0,0.0,0.0,6.883872338518805,100.0,4.3,294.0,-0.2042413027830988,-1.0106014113453965,1.0,0.23922968906583406,3.1570004211501135,0,False,True,False,False
2023-03-06 07:15:00+00:00,46.234818,15.267305,240.0,3.5263605246161616,3.8918202981106265,4.0,4.1588830833596715,1.6,86.0,-0.5014363127799147,-0.9490929271801634,0.0,0.0,0.0,6.88407715162756,36.0,1.9,292.0,-0.10108576859284941,-1.0106014113453965,1.0,0.36545977349446523,2.505525936990736,0,False,True,False,False
2023-03-06 07:35:00+00:00,46.234818,15.267305,240.0,3.5263605246161616,3.8918202981106265,4.0,4.1588830833596715,1.6,86.0,-0.5014363127799147,-0.9490929271801634,0.0,0.0,0.0,6.88407715162756,36.0,1.9,292.0,-0.10108576859284941,-1.0106014113453965,1.0,0.36545977349446523,2.505525936990736,0,False,True,False,False
2023-03-06 08:15:00+00:00,46.234818,15.267305,240.0,3.4965075614664802,3.871201010907891,6.0,4.110873864173311,3.6,76.0,-0.20024912298651715,1.1237759579294644,0.0,0.0,0.0,6.88407715162756,35.0,1.8,11.0,0.0,-1.0106014113453965,1.0,0.3746934494414107,2.0794415416798357,0,False,True,False,False
2023-03-06 08:35:00+00:00,46.234818,15.267305,240.0,3.4965075614664802,3.871201010907891,6.0,4.110873864173311,3.6,76.0,-0.20024912298651715,1.1237759579294644,0.0,0.0,0.0,6.88407715162756,35.0,1.8,11.0,0.0,-1.0106014113453965,1.0,0.3746934494414107,2.0794415416798357,0,False,True,False,False
2023-03-06 09:15:00+00:00,46.234818,15.267305,240.0,3.367295829986474,3.784189633918261,17.0,4.02535169073515,4.9,71.0,0.09993587962320226,2.238138031638875,0.0,0.0,0.0,6.883769916231626,42.0,1.8,90.0,0.2910330044299538,-1.0133524447172864,1.0,0.4168938039317871,0.9509762898620452,0,False,True,False,False
2023-03-06 09:35:00+00:00,46.234818,15.267305,240.0,3.367295829986474,3.784189633918261,17.0,4.02535169073515,4.9,71.0,0.09993587962320226,2.238138031638875,0.0,0.0,0.0,6.883769916231626,42.0,1.8,90.0,0.2910330044299538,-1.0133524447172864,1.0,0.4168938039317871,0.9509762898620452,0,False,True,False,False
2023-03-06 10:15:00+00:00,46.234818,15.267305,240.0,3.871201010907891,3.9318256327243257,10.0,4.276666119016055,6.3,67.0,0.597990201924356,3.1322252669325485,0.0,0.0,0.0,6.883462586413092,56.0,4.6,135.0,1.1715087740254773,-1.0133524447172864,1.0,0.06062462181643484,1.62924053973028,0,False,True,False,False
2023-03-06 10:35:00+00:00,46.234818,15.267305,240.0,3.871201010907891,3.9318256327243257,10.0,4.276666119016055,6.3,67.0,0.597990201924356,3.1322252669325485,0.0,0.0,0.0,6.883462586413092,56.0,4.6,135.0,1.1715087740254773,-1.0133524447172864,1.0,0.06062462181643484,1.62924053973028,0,False,True,False,False
2023-03-06 11:15:00+00:00,46.234818,15.267305,240.0,3.6109179126442243,3.871201010907891,26.0,4.189654742026425,7.3,63.0,0.796590470739551,3.6842660322231775,0.0,0.0,0.0,6.882745115977969,100.0,6.4,117.0,2.783287132120042,-1.016111067156366,1.0,0.2602830982636665,0.6131044728864089,0,False,True,False,False
2023-03-06 11:35:00+00:00,46.234818,15.267305,240.0,3.6109179126442243,3.871201010907891,26.0,4.189654742026425,7.3,63.0,0.796590470739551,3.6842660322231775,0.0,0.0,0.0,6.882745115977969,100.0,6.4,117.0,2.783287132120042,-1.016111067156366,1.0,0.2602830982636665,0.6131044728864089,0,False,True,False,False
2023-03-06 12:15:00+00:00,46.234818,15.267305,240.0,3.828641396489095,3.7612001156935624,26.0,4.110873864173311,8.3,60.0,0.9948979553981903,4.148821810085427,0.0,0.0,0.0,6.881924518947615,100.0,9.6,167.0,4.80989581797184,-1.0133524447172864,1.0,-0.06744128079553253,0.5031035776720804,0,False,True,False,False
2023-03-06 12:35:00+00:00,46.234818,15.267305,240.0,3.828641396489095,3.7612001156935624,26.0,4.110873864173311,8.3,60.0,0.9948979553981903,4.148821810085427,0.0,0.0,0.0,6.881924518947615,100.0,9.6,167.0,4.80989581797184,-1.0133524447172864,1.0,-0.06744128079553253,0.5031035776720804,0,False,True,False,False
2023-03-06 13:15:00+00:00,46.234818,15.267305,240.0,3.9512437185814275,3.8066624897703196,26.0,4.174387269895637,9.8,55.0,1.2918737579203152,5.35546082670372,0.0,0.0,0.0,6.881000541673317,100.0,9.0,233.0,5.064539900973171,-1.016111067156366,1.0,-0.14458122881110755,0.5485659517488377,0,False,True,False,False
2023-03-06 13:35:00+00:00,46.234818,15.267305,240.0,3.9512437185814275,3.8066624897703196,26.0,4.174387269895637,9.8,55.0,1.2918737579203152,5.35546082670372,0.0,0.0,0.0,6.881000541673317,100.0,9.0,233.0,5.064539900973171,-1.016111067156366,1.0,-0.14458122881110755,0.5485659517488377,0,False,True,False,False
2023-03-06 14:15:00+00:00,46.234818,15.267305,240.0,4.0943445622221,3.8501476017100584,22.0,4.356708826689592,10.0,55.0,1.2918737579203152,6.089784639669755,0.0,0.0,0.0,6.880384082186005,100.0,4.0,270.0,5.190765971123237,-1.018877320649256,1.0,-0.2441969605120421,0.7591051483517427,0,False,True,False,False
2023-03-06 14:35:00+00:00,46.234818,15.267305,240.0,4.0943445622221,3.8501476017100584,22.0,4.356708826689592,10.0,55.0,1.2918737579203152,6.089784639669755,0.0,0.0,0.0,6.880384082186005,100.0,4.0,270.0,5.190765971123237,-1.018877320649256,1.0,-0.2441969605120421,0.7591051483517427,0,False,True,False,False
2023-03-06 15:15:00+00:00,46.234818,15.267305,240.0,4.007333185232471,3.7376696182833684,26.0,4.1588830833596715,8.8,61.0,1.7857209296216112,5.35546082670372,0.0,0.0,0.0,6.880486851827944,100.0,3.0,166.0,5.190765971123237,-1.018877320649256,1.0,-0.2696635669491026,0.4795730802618863,0,False,True,False,False
2023-03-06 15:35:00+00:00,46.234818,15.267305,240.0,4.007333185232471,3.7376696182833684,26.0,4.1588830833596715,8.8,61.0,1.7857209296216112,5.35546082670372,0.0,0.0,0.0,6.880486851827944,100.0,3.0,166.0,5.190765971123237,-1.018877320649256,1.0,-0.2696635669491026,0.4795730802618863,0,False,True,False,False
2023-03-06 16:15:00+00:00,46.234818,15.267305,240.0,3.784189633918261,3.5263605246161616,41.0,3.9512437185814275,7.2,79.0,3.7509646354932165,4.530587763113947,0.0,0.0,0.0,6.880178511211903,100.0,2.0,45.0,4.873838176503699,-1.018877320649256,1.0,-0.2578291093020998,-0.18721154208814647,0,False,True,False,False
2023-03-06 16:35:00+00:00,46.234818,15.267305,240.0,3.784189633918261,3.5263605246161616,41.0,3.9512437185814275,7.2,79.0,3.7509646354932165,4.530587763113947,0.0,0.0,0.0,6.880178511211903,100.0,2.0,45.0,4.873838176503699,-1.018877320649256,1.0,-0.2578291093020998,-0.18721154208814647,0,False,True,False,False
2023-03-06 17:15:00+00:00,46.234818,15.267305,240.0,3.258096538021482,2.995732273553991,67.0,3.2188758248682006,5.3,83.0,2.6718125173977265,2.238138031638875,0.0,0.0,0.0,6.880486851827944,83.0,7.3,20.0,4.159304458357757,-1.018877320649256,0.0,-0.262364264467491,-1.208960345836975,0,False,True,False,False
2023-03-06 17:35:00+00:00,46.234818,15.267305,240.0,3.258096538021482,2.995732273553991,67.0,3.2188758248682006,5.3,83.0,2.6718125173977265,2.238138031638875,0.0,0.0,0.0,6.880486851827944,83.0,7.3,20.0,4.159304458357757,-1.018877320649256,0.0,-0.262364264467491,-1.208960345836975,0,False,True,False,False
2023-03-06 18:15:00+00:00,46.234818,15.267305,240.0,3.5553480614894135,3.295836866004329,48.0,3.5553480614894135,3.9,88.0,2.0814530254810455,1.3880452893246649,0.0,0.0,0.0,6.8807950973993535,95.0,4.1,345.0,3.554123034059729,-1.018877320649256,0.0,-0.25951119548508456,-0.5753641449035618,0,False,True,False,False
2023-03-06 18:35:00+00:00,46.234818,15.267305,240.0,3.5553480614894135,3.295836866004329,48.0,3.5553480614894135,3.9,88.0,2.0814530254810455,1.3880452893246649,0.0,0.0,0.0,6.8807950973993535,95.0,4.1,345.0,3.554123034059729,-1.018877320649256,0.0,-0.25951119548508456,-0.5753641449035618,0,False,True,False,False
2023-03-06 19:15:00+00:00,46.234818,15.267305,240.0,4.02535169073515,3.5263605246161616,22.0,3.828641396489095,2.7,91.0,1.3907481120042995,-0.5164120737798741,0.0,0.0,0.0,6.8811032479847105,39.0,8.9,320.0,3.068070087117913,-1.018877320649256,0.0,-0.4989911661189879,0.4353180712578455,0,False,True,False,False
2023-03-06 19:35:00+00:00,46.234818,15.267305,240.0,4.02535169073515,3.5263605246161616,22.0,3.828641396489095,2.7,91.0,1.3907481120042995,-0.5164120737798741,0.0,0.0,0.0,6.8811032479847105,39.0,8.9,320.0,3.068070087117913,-1.018877320649256,0.0,-0.4989911661189879,0.4353180712578455,0,False,True,False,False
2023-03-06 20:15:00+00:00,46.234818,15.267305,240.0,3.912023005428146,3.4965075614664802,26.0,3.6888794541139363,2.2,92.0,1.0939514333770963,-1.059521323405752,0.0,0.0,0.0,6.881411303642535,100.0,8.5,324.0,2.711205690076023,-1.018877320649256,0.0,-0.4155154439616658,0.23841102344499815,0,False,True,False,False
2023-03-06 20:35:00+00:00,46.234818,15.267305,240.0,3.912023005428146,3.4965075614664802,26.0,3.6888794541139363,2.2,92.0,1.0939514333770963,-1.059521323405752,0.0,0.0,0.0,6.881411303642535,100.0,8.5,324.0,2.711205690076023,-1.018877320649256,0.0,-0.4155154439616658,0.23841102344499815,0,False,True,False,False
2023-03-06 21:15:00+00:00,46.234818,15.267305,240.0,3.6109179126442243,3.6109179126442243,26.0,3.7376696182833684,2.7,90.0,1.2918737579203152,-0.41073968633737123,0.0,0.0,0.0,6.881719264431296,100.0,8.3,326.0,2.565909014884359,-1.018877320649256,0.0,0.0,0.35282137462274243,0,False,True,False,False
